id,nombre,email,password,rol
dd31dc4e-3e28-4e9e-b20b-414fe559d583,Marcial Amaya Ponce,mandrade@example.org,1234,ESTUDIANTE
285cbb39-6b62-41b6-bef6-ab73204336e3,Julio César Olmedo Seco,jsaez@example.net,1234,ESTUDIANTE
818ed865-c492-48e4-8cce-5219d16f8552,Florencia Egea Rodrigo,hpalomares@example.org,1234,ESTUDIANTE
cc8004ef-8cff-4765-9004-7fa6ac159086,Luisa Amigó Galvez,odalys84@example.org,1234,ESTUDIANTE
031843bf-6193-448b-b3a0-1b57ef296fa8,Macarena Medina Company,estelaramon@example.org,1234,ESTUDIANTE
02db1a1c-ef59-4b9a-bd67-af880654bde7,Marisela Salamanca Fiol,jeremias43@example.com,1234,ESTUDIANTE
4c908802-b460-46a4-a340-7f06d6484388,Victoria Vara-Álvaro,guadalupe29@example.org,1234,ESTUDIANTE
1ba89cc7-543e-4fe8-abca-4eace9099c9e,Che del Palacios,odalys76@example.org,1234,ESTUDIANTE
df0e1168-ad29-4868-a1ef-14db0faf4187,Luisa Milagros Mariño Ropero,llopismodesto@example.org,1234,ESTUDIANTE
e7b99cfe-541a-4177-9fc5-ef2e8398410f,Lola Jordá-Pineda,scazorla@example.com,1234,ESTUDIANTE
798ccb41-803a-4909-a43f-3da45218a006,Joel Pozuelo Cuesta,arnaizgraciana@example.net,1234,ESTUDIANTE
e0460c89-8d37-41a6-9de3-7b003d3fb77a,Aristides de Puig,sevillamonica@example.org,1234,ESTUDIANTE
ebc2faf3-9c83-4095-9053-717d2a732ea5,Eligio Lorenzo-Segura,orodrigo@example.com,1234,ESTUDIANTE
d81fb2c6-a523-46ec-bd91-ce759e5e59e4,Noé Palomares Ortiz,sleon@example.org,1234,ESTUDIANTE
ad30fad3-5b73-4d30-8691-37bebacf0cb6,Carlota Laguna-Herrera,hipolito94@example.net,1234,ESTUDIANTE
df2f4eab-1c16-43f2-839b-b707094ca90a,Teresa Estevez,encarnacionripoll@example.org,1234,ESTUDIANTE
fd89acd8-2edc-49be-8849-bf7cb93b96f2,Yolanda Álvaro Colomer,alberoencarnacion@example.com,1234,ESTUDIANTE
a1e4cb78-fa94-4be2-9e78-cfe70e6b85b9,Pepe Mercader Sedano,vallsche@example.net,1234,ESTUDIANTE
ef723c76-16ce-4a76-ad3c-16321311767d,Sabas Roig Luján,marcio54@example.org,1234,ESTUDIANTE
99a5a7d9-5149-44c4-bad0-c8524f88bb05,Carmelita Piñol Jaén,romerocintia@example.net,1234,ESTUDIANTE
d7d4f3fc-3ac2-4a5d-a360-b70161f3f2e2,Cristina Vigil-Pastor,gerardosaez@example.org,1234,ESTUDIANTE
8ea99177-42df-4b97-bf24-bc08e5135bb0,Guadalupe Palacios Fabra,gloriagiron@example.org,1234,ESTUDIANTE
29a1e263-722e-42ed-9dab-4d654d91664c,Juan José Rozas Córdoba,azorinbaudelio@example.org,1234,ESTUDIANTE
5708d5a6-e387-430d-8826-9c0a5c7e47a7,Catalina Alegria Guardia,lmontes@example.com,1234,ESTUDIANTE
bbe63a65-e0b7-4e2a-914f-bd5dd1965bbb,Gala Carrión Valderrama,xespada@example.net,1234,ESTUDIANTE
237d3ed0-aad4-4d0f-a2cf-6ac37ded0a5d,Chucho Casares Gual,abril66@example.net,1234,ESTUDIANTE
d00a076a-7f41-4fc5-bb14-0fe29c89c642,Begoña de Paredes,agustinfigueras@example.net,1234,ESTUDIANTE
a6fb19c6-8462-4ff8-90cf-1731943dc63f,Gabino Marin Arnal,regulocarrera@example.com,1234,ESTUDIANTE
a60a2190-e1c4-40c3-97d0-b76454b9f6f4,Custodio Valentín,eacuna@example.org,1234,ESTUDIANTE
6fea3cd1-c530-4465-96d4-73c43acac9db,Dani Garrido Gargallo,llerma@example.com,1234,ESTUDIANTE
bbb74f8e-a185-40f6-9883-551d9d65cb13,Apolinar Escribano Ortiz,xesparza@example.org,1234,ESTUDIANTE
39b8c9ee-ad44-4684-8077-5f58aecf1dcb,Paco Vasco Antúnez Giralt,calistosanjuan@example.net,1234,ESTUDIANTE
616c6706-0138-4cb2-9569-ceb467a02c30,Ignacia Portillo-Abad,ignacioborrell@example.com,1234,ESTUDIANTE
764cfc5b-4dd3-4715-95c5-cf43cc96ccf9,Fortunata Segovia Mena,maximilianomedina@example.com,1234,ESTUDIANTE
5c94477b-22fc-493c-ad1a-c8a66d33a59d,Belen Marí Briones,udiego@example.net,1234,ESTUDIANTE
d14924b9-2038-43a1-9337-0316ad22209f,Jonatan Alberola Menéndez,florencia06@example.org,1234,ESTUDIANTE
c0fc55e9-31c1-481c-ba74-57eb3ef6979b,Coral Iglesias Coll,alvaro25@example.org,1234,ESTUDIANTE
272092bf-ee98-41b2-8ba6-8daeb9e05948,Carmelo Higueras Armengol,daguilera@example.org,1234,ESTUDIANTE
b7e42ca2-ac67-491d-b539-a009a9387017,Isa Oliver Clavero,rhervia@example.net,1234,ESTUDIANTE
50919147-40b5-44d1-966e-20aeb62b0062,Araceli Sales Villena,ctome@example.org,1234,ESTUDIANTE
1571d887-3b2a-4e40-99b9-f9740bc0f266,Faustino Luís Mena,ambarcabello@example.org,1234,ESTUDIANTE
b76f7845-9cda-4e01-88d0-b16eb3693bc9,Emperatriz Alcolea Blanco,abelpelayo@example.org,1234,ESTUDIANTE
49da2e43-58c0-4a65-9794-f109ed3c8786,Gustavo Real,arosado@example.com,1234,ESTUDIANTE
593abba7-658e-4d88-b14e-3875aa42a7db,Carolina Bas Reig,xiglesia@example.com,1234,ESTUDIANTE
cf116257-56ec-4e68-bbb6-b44d07b85455,Bernabé Garcia Garmendia,ricoreyes@example.com,1234,ESTUDIANTE
95535ca8-83a2-4a8e-a0d6-1cde499da73b,Matías Andrés Folch,rosariocantero@example.net,1234,ESTUDIANTE
af2b43c5-5d30-4076-98aa-5f836612002e,Iris de Guitart,fernandoalmeida@example.org,1234,ESTUDIANTE
532c49b0-916a-4cae-98bb-c1349366d43e,Jenny Mascaró Jove,vascovillaverde@example.net,1234,ESTUDIANTE
c6606377-82e7-48ac-8737-dc018886db8b,Octavia Poza,eleuterioaller@example.com,1234,ESTUDIANTE
194f1938-1eb5-4098-9064-529c72f5dbc9,Hermenegildo de Marín,consuelobernad@example.com,1234,ESTUDIANTE
574a7b04-d793-457f-b881-d20f31d1e90c,Valentín Rivero Caro,noemi19@example.net,1234,ESTUDIANTE
8fde37da-e40d-4388-86ab-79871cedb7e7,Felicia Lluch Patiño,asdrubalenriquez@example.com,1234,ESTUDIANTE
60019fbc-2767-4b97-83be-c51113cf7bae,Ariel Lumbreras Pol,liliana23@example.org,1234,ESTUDIANTE
40f836db-b847-46e7-822e-3fa7cb84d076,Amparo Borrego Soriano,marcio35@example.com,1234,ESTUDIANTE
289511c3-cf86-473a-ba6e-e3de69fbf11c,Máximo Barbero Nadal,ikercortes@example.net,1234,ESTUDIANTE
70b88d77-d247-4722-a8cb-b2f6ae01cc87,Ildefonso Paulino Ripoll Carbonell,alarconjulie@example.com,1234,ESTUDIANTE
f37afe6c-f966-4f15-9d68-4cdfc5fd3deb,Maxi Tapia Montenegro,arjonapilar@example.org,1234,ESTUDIANTE
ada55a5b-a633-4e3f-80d6-6f9ec9a4c395,Alejo del Tena,spuente@example.org,1234,ESTUDIANTE
6c59c4c8-3407-4ff4-99ec-ef61518b1f2b,Adrián Chamorro Maza,regulo61@example.com,1234,ESTUDIANTE
7dd940f4-3915-4e77-8f2a-f2512dffc4f3,Albano Criado Peláez,tomasreinaldo@example.net,1234,ESTUDIANTE
97d58e32-60e7-423a-9f78-d0b41e08b7fa,Asunción Peñas Hervás,ublanes@example.com,1234,ESTUDIANTE
b12cb7bf-5c2d-49f4-baaa-dab430d5e0b5,Toño Cantero Garcia,vilmatomas@example.org,1234,ESTUDIANTE
b200d0fa-dbd5-4623-a1d5-d152e2820183,Leandro Gutierrez Álvaro,ordonezmontserrat@example.org,1234,ESTUDIANTE
b6549352-dc52-41d3-a8de-53dbf10c65ae,Selena Girona Mate,kmarques@example.net,1234,ESTUDIANTE
510f5f87-0cb9-42c3-86a9-f8c325d0ad19,Jose Leal,salalola@example.org,1234,ESTUDIANTE
6c2cc3ef-6c54-4734-8f82-61061633449b,Noelia Lledó-Solé,cbadia@example.org,1234,ESTUDIANTE
e96f07ab-9ed5-456c-a576-e4d102510394,Eliana Uría,eustaquio39@example.com,1234,ESTUDIANTE
a8221c5e-f804-4cbb-a8a0-31a0970e49f2,Plácido Uribe Castañeda,iniguezclarisa@example.net,1234,ESTUDIANTE
3b9f7374-67ad-42b1-85ad-ee0b3278c5e4,Raimundo Bermejo Pedro,eugenia45@example.com,1234,ESTUDIANTE
d76f85bd-ca80-4414-9a14-d2c7c57bbd38,Jerónimo Criado Montserrat,gertrudiscepeda@example.com,1234,ESTUDIANTE
9bee0b09-8a1f-4e1a-b611-d904e98ea1f3,Miguela Amorós Palacio,soledadros@example.com,1234,ESTUDIANTE
dec5ec23-3391-45e0-9294-26f95e9f5f4e,Zoraida Feijoo Pedraza,ikerdiez@example.com,1234,ESTUDIANTE
f8747116-7c26-42e9-b164-6827389be74b,Rufina de Pujol,cidvioleta@example.org,1234,ESTUDIANTE
defa6430-75b5-49c2-8ac1-3ccbd4e5ab2e,Lorenza Adelaida Téllez Cabeza,adelardohoyos@example.org,1234,ESTUDIANTE
185c2079-35ce-4a14-bbc5-209a5cbf62aa,Ciro Feliu Ródenas,ramiro20@example.com,1234,ESTUDIANTE
ebee9fe5-c3d0-4d5b-9570-3a80264af3a2,Jose Carlos Riba Lillo,batllejoaquin@example.com,1234,ESTUDIANTE
03317c29-beec-4744-a9d9-eddc3b3a2277,Danilo Ballesteros Alcántara,teofilareig@example.com,1234,ESTUDIANTE
d9c6df48-b09e-4141-854f-b613186a12bc,Roldán del Vizcaíno,higuerasalejo@example.com,1234,ESTUDIANTE
22e74cb7-a531-4ad2-8ff6-4458e633f03e,Abigaíl Trinidad López Estevez,ncasado@example.com,1234,ESTUDIANTE
3017fc53-0c73-49bd-b6b2-312f8cb034dc,Antonio Coronado Capdevila,fuentesjeronimo@example.net,1234,ESTUDIANTE
61cb7eee-5719-4ff1-9356-f166df9fd2c6,Felix del Aragonés,epons@example.org,1234,ESTUDIANTE
b30dd2a5-f2b2-453c-b328-46d5ee13feba,Marcio Avilés Heredia,maria-dolores24@example.org,1234,ESTUDIANTE
e9407431-f80d-4ce6-9664-3895ce9b35cb,Poncio Huertas Gabaldón,america14@example.com,1234,ESTUDIANTE
7c961644-38c0-4662-b3b5-3a0adfe8c130,Alba Heras Solana,piacampos@example.net,1234,ESTUDIANTE
3afc9fb3-4823-45f6-85f9-0282e7e619fb,Julián Guzman Herrero,saludrey@example.com,1234,ESTUDIANTE
3096e378-7d9d-48f9-bc25-ae54359a08fa,Juanito de Beltran,ale74@example.com,1234,ESTUDIANTE
af911167-081f-4369-8db2-5b7ddf724406,Leoncio Marcelo Sáez Tapia,linallamas@example.com,1234,ESTUDIANTE
09b71b60-1f17-4032-acb3-a107df4083f5,Reina Bello Sola,polmiriam@example.org,1234,ESTUDIANTE
38c9468d-135f-4c58-9253-474ded00be86,Faustino de Royo,reyna84@example.net,1234,ESTUDIANTE
5d2fcdab-26ed-47af-8591-2a19b8eda13f,Prudencia Albero Palomo,marisol04@example.net,1234,ESTUDIANTE
92613cb4-4386-475e-a938-fbf9f73197c0,Cristóbal Álvaro-Falcón,anibal50@example.org,1234,ESTUDIANTE
d424ab0b-5aa0-4d3e-b906-a8bd64756c84,Pánfilo Chuy Mariño Barreda,modestaviana@example.org,1234,ESTUDIANTE
713a2394-ac42-4de6-827d-a42c5cf47da0,Jordana Luz Infante,adolfovillanueva@example.net,1234,ESTUDIANTE
471dcbc5-09d0-4ded-931f-72d073d17a16,Susanita Vilalta Roman,yarce@example.net,1234,ESTUDIANTE
6a7e7e6a-76e0-42b4-9c45-1ff83504b1c3,Rubén Bas Miguel,ruyartigas@example.com,1234,ESTUDIANTE
975cce63-763e-452e-a628-3690ea83d3c7,Cosme Sevilla Fuentes,duilio74@example.com,1234,ESTUDIANTE
55470af8-9709-4f87-8a28-330263aa4df5,Fabricio Velasco Aznar,elisabetriba@example.com,1234,ESTUDIANTE
b09ba3d1-079d-4815-8ade-9d29f4852570,Paca de Clavero,pcabello@example.com,1234,ESTUDIANTE
26dfeb48-4ce8-4e6a-89eb-b0aadcc11219,Baldomero Landa Talavera,cruz66@example.org,1234,ESTUDIANTE
55bfe983-5eb2-4c2f-ab78-9f7f12c8edea,Juan Mauricio Solana Salmerón,egomila@example.net,1234,ESTUDIANTE
362bb59f-e8d4-4895-bb87-699e535e202e,Natalia Pont-Zamora,hectormariscal@example.org,1234,ESTUDIANTE
bada433d-b6e2-4565-b88a-861db8f2de71,Miguel Ayllón Sedano,emiliaportero@example.com,1234,ESTUDIANTE
53c65c8e-7248-4e98-8a57-a52dcadefee3,Eulalia Boada,bernabe95@example.net,1234,ESTUDIANTE
f3918c84-7005-4043-965a-d20a40697dfe,Donato Alba Teruel,losaxiomara@example.com,1234,ESTUDIANTE
886d0e30-fb96-48b6-864a-895653de505b,Nélida del Morillo,cornejoemperatriz@example.com,1234,ESTUDIANTE
be935d5f-1d62-4e4a-a266-cd96b1fd10d8,Aarón Lago Roselló,cebrian94@example.com,1234,ESTUDIANTE
22b4c0fb-5531-4607-a754-aa946cd5eca3,Angelina Montalbán,celestino03@example.net,1234,ESTUDIANTE
13a3c7bc-f157-44d5-b06d-618b97b50a37,Emilia Ochoa,wleon@example.com,1234,ESTUDIANTE
66136b99-ecd7-4b99-8864-a5297dc2c322,Eugenia Lara,fabriciocatalan@example.com,1234,ESTUDIANTE
ecae6144-ff43-401f-83d8-df8adba04bb0,Elena Rodriguez Cerdá,gutierrezjuana@example.net,1234,ESTUDIANTE
eb2e677e-9438-4fd2-a147-c7121976e6f5,Severo Orozco Serrano,riuslino@example.org,1234,ESTUDIANTE
05a6ffcb-d737-4cc5-a7c2-19b7fa456cdf,Remigio Molina-Terrón,bayoaranzazu@example.com,1234,ESTUDIANTE
19407918-a60c-41ed-a6cc-fa33784a3caf,Milagros Viana-Colom,domingamadrigal@example.com,1234,ESTUDIANTE
230dba4a-3e3f-4113-8c75-258dd9a6e6a6,Adolfo Murcia Lucena,urey@example.org,1234,ESTUDIANTE
f6f6aa37-af20-48af-bf9b-66107c36bdaa,Tomás Cano,nfeliu@example.org,1234,ESTUDIANTE
